"","adrenal.gland","colon","esophagus","kidney","liver","lung","ovary","pancreas","prostate","testis","spleen","stomach","heart"
"ENSG00000104518",6.21869301999136,6.66801671389259,NA,5.85107031469303,6.48817222410915,6.138530140622,NA,NA,5.82934464899078,6.01805009248819,6.91690130614239,6.19897099962907,NA
"ENSG00000141030",6.70439961999571,6.58943095309688,NA,6.41566513470341,NA,6.66753007417872,5.92829654400376,6.56181284061219,6.73681058373906,6.782525256974,7.01936682575874,6.63632969963471,6.84780432291987
"ENSG00000090621",6.64232062389108,6.32963262752615,NA,5.03763726606366,6.37224947366996,5.89346838524599,6.09660585673564,7.90579406612093,5.4936693673789,6.72444873190874,6.48500039734991,7.10356035703877,7.17541597004184
"ENSG00000179218",8.25395960234976,8.13483842974286,8.02286870601183,8.01168328435635,8.80734228736699,8.30067413114959,8.38149895931109,8.25079383622531,8.09703617876899,8.26954841062328,8.20763153913674,8.41427584833953,8.07208144515606
"ENSG00000110048",7.03129009665928,6.41254086328575,NA,NA,6.54659988620166,6.62811660564941,6.55051686481625,6.67351056870752,6.66300226506431,6.50908421863517,5.89378671320635,6.57976405122534,5.60216297548983
"ENSG00000154721",NA,5.99922715259078,NA,NA,NA,NA,5.75309300053609,NA,NA,5.80815649437475,NA,NA,NA
"ENSG00000183098",NA,5.99048004220877,5.82506356607107,NA,NA,NA,NA,NA,5.53421166692376,5.50384856198274,NA,5.37395333707353,NA
"ENSG00000065427",7.15700115663322,6.87952299056163,6.61070503405837,6.61572252117741,7.21367043447221,7.00079649777551,7.1929028830441,7.90767804053624,7.27711007635236,6.89582395971036,7.09998835007052,7.00212658779552,7.68206674698132
"ENSG00000147251",NA,5.29216607596145,NA,NA,NA,NA,NA,NA,NA,NA,5.9839914715192,4.41864786165927,NA
"ENSG00000133216",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.49113699092963,NA,NA,NA
"ENSG00000101152",6.89442041521443,6.58127106891568,NA,6.54966801340668,NA,7.10126472605366,6.40143014052761,NA,6.8793748332531,5.84293980542934,6.63233840997543,6.55585135781658,6.8311458646876
"ENSG00000179958",NA,6.48395701478595,NA,5.94316775344408,NA,NA,5.59679135126615,NA,5.55872688399694,NA,6.22686328308121,6.30925435273397,5.83448207148818
"ENSG00000138326",7.75111143725266,7.33858286401914,NA,7.70476030280838,7.82366888079663,7.59860770753691,6.68635603868197,7.99570347910012,7.91096991229359,6.91256038369244,5.28360641922458,NA,7.00932946269427
"ENSG00000157823",NA,NA,NA,5.77158611908339,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000128789",5.05645913779492,5.68057615050183,NA,6.15859167762773,NA,NA,6.55980010938861,NA,5.86885280369905,5.5453071040243,6.01679305056522,5.77315395416001,NA
"ENSG00000075151",NA,5.1027924717323,NA,NA,NA,NA,6.06690690719749,NA,NA,NA,NA,4.3076094634021,NA
"ENSG00000112697",5.99332157925841,6.1295363202436,NA,NA,NA,6.44996830800171,NA,NA,NA,NA,NA,NA,NA
"ENSG00000132561",5.93537188914135,6.72048248274532,NA,5.46714388414045,NA,6.02826648601602,5.79476040921346,NA,7.45663412528966,6.49216519455518,NA,5.16366617937694,NA
"ENSG00000075142",6.91690803598641,7.90089744534069,7.06939034592199,7.50804316471537,6.79789384489474,7.66388391583492,7.3870235360558,7.23990482108779,7.61735619092615,7.46117045672118,7.69257724464682,7.43102600096386,6.5961957760771
"ENSG00000228716",NA,5.68984968866748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000179262",6.52424683473598,6.19165472161319,NA,6.0413291061045,NA,NA,6.58049928186044,NA,6.55124663559359,6.64549339067021,6.27491160781073,6.76955994046126,7.03444472252174
"ENSG00000146648",5.30213021453323,5.8079226946258,5.8876814755123,NA,6.28086857255249,5.69773177748686,5.54983383614366,NA,5.64457762662774,5.66130010317161,5.04606734999325,5.73987407014798,NA
"ENSG00000176393",7.08360491741621,7.2697824852055,7.27702911937376,6.99838339131993,7.07888676329648,6.93966193042774,7.47865284694428,7.73976043868329,7.63934175150183,7.25169147027654,7.48025525883719,7.22341639977758,7.16413939187662
"ENSG00000100867",NA,NA,NA,NA,NA,NA,NA,NA,6.73258325395895,7.08671452543534,NA,NA,NA
"ENSG00000113851",NA,NA,NA,5.05696641472996,NA,NA,6.19813963810635,NA,5.49429352776226,5.4764693703414,5.00610578580978,NA,5.57514678551549
"ENSG00000132386",6.79805988055196,7.44340734660213,7.25364439697145,7.24416197354498,NA,7.18851442403906,7.53988349668759,7.25059148485056,7.76296524696003,8.18635845339517,7.20780530161359,7.3322548208976,7.18189015821742
"ENSG00000142748",5.84022873750656,5.46904988985007,NA,6.06885746084458,NA,7.0076170869192,NA,NA,NA,NA,NA,5.78167204317077,NA
"ENSG00000183808",5.19284728949404,4.96088099268191,NA,NA,5.26685819853348,5.58287768143919,6.10709392728421,4.91575256756167,4.84365547005709,5.93668672746479,NA,NA,NA
"ENSG00000120054",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.88889036475506,5.97943859514795,5.51080034074096,NA
"ENSG00000181991",6.12809209516794,6.19682237814583,NA,6.5041165238537,NA,5.89113531165343,NA,NA,NA,NA,NA,NA,6.84470045597259
"ENSG00000141385",6.9056679715854,6.75425350218349,NA,7.08800788323441,6.92331599755776,6.35722822545363,6.11921321204288,6.94571176134754,6.69600869498015,6.30596575960329,5.03412710525386,6.71772485607686,7.83259807356993
"ENSG00000144591",6.85144416599319,6.43079116292541,6.12812351457721,6.46124993441818,6.61257637539818,5.864952678815,5.97420487967991,7.08002372716475,6.32314411102988,6.32933172429765,7.07342473604439,7.35576675786454,NA
"ENSG00000156502",6.41282611718009,5.5213993332931,NA,NA,4.97366845310458,NA,5.80422007172431,NA,5.2825920454409,5.19845945472472,4.87821912263443,6.0633425317792,5.94642988973915
"ENSG00000109320",NA,6.00930253671763,NA,NA,NA,5.39443695067501,5.78178247870566,NA,NA,5.75325310735283,6.6339880385197,6.22052425805985,NA
"ENSG00000011376",6.21873729258462,5.56609204318208,NA,NA,NA,NA,5.96086895182307,NA,5.35910012145038,5.54848235770348,6.36626154140701,6.35516363711884,6.00400007501207
"ENSG00000241839",5.97036330134476,5.76387845014469,NA,NA,NA,6.03246665881076,5.34013566302807,NA,5.67062092734724,5.64449447267105,7.23558732384076,5.7351657072449,NA
"ENSG00000159640",5.13347503683809,5.78028147557691,5.73858137921587,6.03918002807078,NA,6.25830685792092,6.0756619489601,NA,6.27947187264344,5.54062639953166,NA,5.83324208789373,NA
"ENSG00000158006",4.83260658532568,5.49264392685628,NA,5.88832092449245,NA,NA,NA,NA,NA,NA,5.535930006304,6.22264129663452,NA
"ENSG00000148057",NA,NA,NA,6.31992972078952,NA,NA,NA,NA,NA,NA,NA,5.39744483972079,NA
"ENSG00000029363",5.42542361044157,5.62475480184221,NA,NA,NA,NA,6.12873302954539,5.56069196618768,5.45646144209466,6.57041138098411,6.42841634057032,5.13346310003705,NA
"ENSG00000154001",6.10479155955299,6.01738354695541,NA,5.35820226562197,NA,5.86263598266502,6.05640015853283,NA,6.04492987850881,6.00094346004296,6.40404579448181,6.31238536742044,NA
"ENSG00000100632",7.0377097205806,7.54328486770217,NA,7.60564214509637,7.55502707938862,7.71187653602023,7.42470600821242,7.70393180988969,7.50489804773836,7.1464213451402,7.88119337406779,NA,6.97784860999645
"ENSG00000183801",6.18837240134206,7.04103840427213,6.90117048352554,NA,NA,7.78231524188519,7.40446382541751,6.94482154793498,7.87715318596655,8.48986061060201,NA,6.24375567779844,NA
"ENSG00000144040",6.29754166781816,NA,NA,6.54949790065742,6.52924792286125,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000113396",6.73434136006141,NA,NA,NA,NA,NA,4.90251477150035,NA,NA,NA,NA,NA,6.99416483785097
"ENSG00000038427",6.26394991042863,6.97084860049523,6.23738770438011,4.98938953252172,NA,6.42271417631604,5.32637791173499,7.22547174648076,6.79915497920483,6.45472688758707,5.26110617381716,6.61402836529805,6.28414342713417
"ENSG00000107819",7.08486634412783,7.17422948106833,7.16342127936771,7.28313633186625,6.73176196491033,7.58862992845453,6.09536647117322,6.15531364866375,7.2943596871071,6.79356403045955,NA,6.3075385755407,NA
"ENSG00000089472",NA,6.1135700576244,NA,NA,NA,NA,NA,NA,NA,4.74797437996724,NA,4.72948099504364,NA
"ENSG00000102007",7.41551298609966,7.66928072672568,7.26225172221185,6.72013158034319,6.33604654625161,8.02322827432683,6.83560177642562,7.95984514673515,7.83225794932393,6.84279815366943,5.69317020476398,5.84967300176219,7.48323682145745
"ENSG00000130254",5.48961017897208,5.75904211484435,NA,NA,NA,NA,6.3114218918027,NA,5.12919237723414,6.67529653892462,4.48565536291095,NA,NA
"ENSG00000130244",6.03771549966613,6.19998147904843,NA,5.66734538744385,NA,5.95635042191104,5.78963207747206,6.08589907956893,NA,5.35917910523492,NA,NA,NA
"ENSG00000012822",NA,NA,NA,NA,NA,NA,6.16723336864586,NA,NA,NA,NA,NA,5.61705317850789
"ENSG00000178952",8.26988364203344,7.73745954887058,7.91389143140205,8.2281406732562,7.81043148009909,7.75580505722456,7.81902205725891,7.5663678756961,7.54555383723867,7.59535393376069,7.1335840907781,7.89501371394927,8.87118945420657
"ENSG00000120910",NA,5.46225835447299,NA,NA,NA,NA,5.88806857300667,NA,NA,NA,5.40944570146415,4.52345574013907,5.67036642333941
"ENSG00000137409",7.44757258207381,5.77943608161446,6.44124684951706,6.39513701075857,5.60589104240698,6.7847682922676,6.24760539232477,6.00860191435797,6.784680461746,6.3760426102686,NA,5.52414513080027,7.19858105118164
"ENSG00000008869",NA,4.78270145069246,NA,NA,NA,NA,5.3864615670793,NA,NA,NA,NA,5.57532874577782,NA
"ENSG00000068878",NA,NA,NA,NA,5.40641427104899,NA,6.34677249767157,NA,NA,NA,4.47531027154173,NA,NA
"ENSG00000136371",5.49911211702237,5.82972076755326,NA,6.89612102349775,7.38300332605174,NA,5.82717277231715,6.34256695300341,NA,NA,5.61345451833724,5.67995133256435,5.71511364114738
"ENSG00000185624",8.65170798642665,8.25870776270308,8.38352941945031,7.65741740278389,8.98759983876911,8.27338292179288,7.97129347723135,8.78648465410241,8.02056422771949,8.00871746170409,7.52586959112322,8.73645487686588,7.72868644833665
"ENSG00000198886",6.71889179736579,6.85300801653406,6.08145239987308,6.44082360458215,7.70396957534135,6.13314917543919,NA,NA,NA,NA,NA,NA,7.94554696594876
"ENSG00000138030",5.76049787522653,NA,NA,7.29392913416588,7.68345170487074,NA,5.39823502398967,NA,NA,5.619781984799,NA,NA,NA
"ENSG00000110934",NA,4.75041630632843,NA,NA,NA,NA,NA,NA,NA,NA,6.93266751601195,4.79217415825653,NA
"ENSG00000124641",NA,6.11028239454653,NA,NA,NA,NA,5.66021318296426,NA,NA,5.77441243597459,NA,4.66964229341117,NA
"ENSG00000169032",6.62165838661179,6.8074880017013,NA,6.77252538556224,NA,NA,6.07836537002916,6.52624311952451,6.80609565815819,6.5249867737893,6.89180293943957,6.93596086602594,6.93280643099258
"ENSG00000100982",4.98349705153966,NA,NA,NA,NA,NA,5.86365810125212,5.76304540021912,4.77788511378143,5.91092574883883,5.31032262849854,5.24859358321034,NA
"ENSG00000110435",6.51179810418945,6.5134990137106,NA,6.59920815679488,5.93369574195848,6.09721083651849,6.50991344700594,5.97670398777745,6.02152674268072,5.41956001785431,NA,5.86885142006513,8.30610799250493
"ENSG00000243279",7.27066049319357,6.76515858600642,6.24219728110787,6.25126984401019,NA,7.0691341626032,7.18904770793516,6.22255583252016,7.12099775662142,7.06220497666163,NA,6.492888400936,6.68767135808752
"ENSG00000117632",6.53370431339527,6.2450173423095,6.92726482495037,6.89068131889782,NA,NA,7.85805943625323,6.99639804955192,6.79301130201923,7.71445918118685,7.61472051355267,7.1285933519959,NA
"ENSG00000135250",NA,5.34634979700678,NA,NA,NA,NA,6.14548011531324,NA,NA,NA,NA,NA,NA
"ENSG00000110245",5.65810967941584,NA,NA,6.52911230841723,6.83735412719752,6.7911048966883,NA,NA,6.85289106251035,NA,6.86048527552567,NA,6.69441589301544
"ENSG00000160310",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.55869828681527,NA,NA,NA
"ENSG00000101596",NA,5.28775056008308,NA,NA,NA,NA,6.18413460061157,NA,NA,5.26617382646191,6.19296136000377,6.03768946536452,NA
"ENSG00000101210",7.40621901763907,NA,8.1950808930142,NA,NA,NA,5.22010717317328,6.68064833468259,5.9943887061311,NA,NA,6.78523250949512,9.04439187154357
"ENSG00000169764",8.23425981235304,8.10138294722366,8.58058191511999,8.03682052753337,8.93169145748106,7.29428061757831,7.92054561038896,7.79052455336503,7.70460005790098,8.0420650104324,8.10441931894455,8.10733125854591,7.98784592204077
"ENSG00000124787",5.79121329428985,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4543146312218,4.53275585457535,NA
"ENSG00000160213",8.04310794023649,7.99722208760529,9.53095674571491,8.33928550311209,8.05039002652409,8.09997879473002,8.24566190876584,8.2110632068995,8.26581998737639,7.99881014152909,8.14460229334271,6.06144135084677,8.08397961847787
"ENSG00000157193",NA,NA,6.46258749134387,NA,NA,NA,NA,NA,NA,5.82871387678799,NA,NA,NA
"ENSG00000167283",7.48727191962554,7.19665332656576,7.78883770759477,8.34238065992087,8.49029464114938,7.92750733445947,7.21519554166298,8.02089361598563,7.57783934880628,6.57918375364646,7.32812194935108,NA,8.84025118502942
"ENSG00000145192",6.98695288554938,7.69847424821782,8.18762260461737,7.7284580980349,NA,7.52708220756287,7.68177799745119,6.3306343833151,8.04659197394965,7.94663317751638,7.24577995946856,7.63921302059619,7.40059289676993
"ENSG00000160439",5.53228759302181,6.34083026586821,NA,6.38223957640043,5.63945694192368,6.43378843461096,5.5850897932218,NA,5.91955902799246,6.12084232503069,6.11184974149228,6.58398575061975,6.67200922071762
"ENSG00000159840",6.32648254993364,7.93935061565084,6.85023168794214,6.10938845715129,5.83006085755966,7.68051244452432,7.0367438975213,7.16601786209631,7.64756539887658,7.38582915976492,7.16547844643353,6.9455696342088,6.16437504154973
"ENSG00000181467",6.1221803149988,6.84791150432704,6.22641225050596,5.5206505335043,NA,7.43987515742037,6.73349098076208,NA,6.98024422612106,6.44987079783049,7.03152786581485,6.34735909090843,NA
"ENSG00000124193",6.64610952197885,NA,NA,NA,NA,NA,6.49718173115387,NA,5.67766681744372,6.36948706694229,6.97381781255083,7.15717532876005,NA
"ENSG00000166471",5.90888404357804,NA,6.47620542130642,NA,NA,7.03508203286221,5.92380927297749,NA,6.19484349154929,5.73127007259341,NA,5.8661566591204,NA
"ENSG00000144118",6.65946074735788,6.89724200625932,NA,7.5832448612604,6.24475962934383,7.99684272507727,7.19043855962669,6.73635377047586,7.45889150384025,7.09850825430098,7.28545753712921,7.25908269937335,6.44771847731625
"ENSG00000101346",6.82016068627548,6.06438022319005,NA,6.34970045910653,NA,6.45124509529385,6.82988752422118,NA,6.21781904668781,6.92867595885991,6.57077550838126,6.63772403784696,NA
"ENSG00000132141",NA,NA,NA,NA,NA,NA,7.23418329471269,NA,NA,NA,NA,NA,NA
"ENSG00000175390",7.0359077106432,7.07968091943397,6.85795354640864,6.73084502640058,6.72505770971985,7.38401548169805,6.87098405835008,7.40272947213135,6.82496247479841,7.01095274038304,7.19015305083658,6.91590637920263,7.12990339390012
"ENSG00000090273",7.53131865581473,7.07757110493049,NA,6.69278444855748,6.66682484012098,6.82420414876598,7.46686753669792,6.51489604502849,6.84182054801466,7.07797979622624,7.02658370964793,7.36785712341921,6.33742974148042
"ENSG00000136830",7.05190169447722,6.75052298295174,7.37492575255082,NA,NA,7.19468929520123,6.45914623344417,7.49117239811399,7.21868181763874,6.67361316034297,6.38061646935268,7.41848315861125,NA
"ENSG00000146457",NA,NA,NA,NA,NA,5.88477916392972,4.85176997857545,NA,NA,5.8646553873048,5.66442170122325,4.24410450048579,NA
"ENSG00000188643",5.61863271806209,7.11348616126342,7.49761162446998,6.54167916390296,6.30106676466669,7.38364253876266,6.93788585568786,NA,6.86850170846286,6.83132648220223,6.76522043938225,NA,6.76011483298284
"ENSG00000162645",6.55364964279243,6.9254929443797,NA,NA,NA,6.59870359645518,6.29146684354292,NA,6.44207707866283,6.21786850673473,7.42229549703722,6.59909020324886,NA
"ENSG00000086200",NA,NA,NA,NA,NA,NA,6.10075460571085,NA,5.97595054806214,6.13762262873702,4.38116626199934,6.03157628420653,NA
"ENSG00000171115",5.0883841860977,5.20118464441716,NA,NA,NA,5.25944504326933,NA,NA,NA,NA,6.91474775528511,NA,6.05878789194789
"ENSG00000113141",5.51364369230904,NA,NA,4.56257943017363,NA,5.75350977932684,6.44494690074798,6.5162061019147,NA,5.78783641826292,5.1099884765781,NA,NA
"ENSG00000072501",6.33037519596911,6.58307392531254,NA,5.56746784662465,6.26348839314358,6.5044225779427,6.67253633760184,6.69398569143715,6.01883001261466,6.57833285856232,6.71069404528854,6.49837081446722,NA
"ENSG00000167526",7.84142468917242,7.51233579185621,NA,7.71956270107642,8.04812453633602,8.30520845671733,7.86632191451945,8.45812588942913,8.06841641228989,7.16442753984,NA,NA,7.77733813628932
"ENSG00000065135",6.17988577918663,6.69017967568155,6.91826528000777,6.65763258140671,6.12520746574376,6.69870932058733,6.70093819459486,6.63040905948965,6.82160718673319,6.77356677919304,7.04897498188439,6.53560604230518,NA
"ENSG00000102109",6.66472657013781,6.6361209275342,NA,NA,NA,NA,NA,7.17560255621379,NA,NA,NA,6.28176314056877,NA
"ENSG00000145425",7.81762066829214,7.5617702972098,NA,7.4939625058216,7.92056361624069,8.02100381267858,6.53984747099004,8.35531736584793,8.04108095725072,7.25123631767908,NA,NA,7.59387105009904
"ENSG00000171863",7.85398086614013,7.89287902919155,NA,7.88083712899963,7.99735452977112,7.92706586956729,7.6025073676348,8.16301937408487,7.88344314637062,7.64327818732341,6.4423474026629,5.98268469615438,7.2835350628631
"ENSG00000144381",9.404647938145,8.17813055870121,8.14615365513406,8.58187038294236,9.00345940039771,8.12497658543147,7.86397565966255,8.21782850165899,8.13214089064179,7.83415302879432,7.98086388719794,8.26445889397419,8.65553301993003
"ENSG00000141564",5.37836163867155,5.57907744489354,NA,NA,NA,NA,5.41258932837929,NA,NA,5.33347540662902,5.26440831046233,4.89272577200281,NA
"ENSG00000054654",NA,5.57279432307946,NA,4.86495358656295,6.18297768319007,4.79403682500884,5.964269931415,NA,NA,6.10242261393022,5.82357581955613,5.7715068368242,5.38227950494634
"ENSG00000137563",7.37153938092099,6.61706997175691,NA,7.9794336013754,7.5415690551066,5.73399452840949,6.06004932265061,NA,NA,5.73417419867326,7.2914555771886,6.68633999714132,NA
"ENSG00000125454",4.89743463970793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000141447",NA,6.04094514335969,NA,NA,NA,NA,5.56078296861314,NA,5.555262795291,5.88933078122127,5.52167324484367,5.27944367949551,NA
"ENSG00000119927",6.09254144834958,NA,NA,NA,6.25125947184576,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000133195",NA,NA,NA,NA,6.66369664562107,NA,5.88749198153532,NA,NA,NA,NA,6.72886340328124,NA
"ENSG00000173171",7.04175773407627,5.6154870489081,6.49068769986861,7.18315187683127,6.21912940852353,6.85348633914855,6.50790354904673,6.46054294116038,6.36674810012368,6.54434661044692,5.63571482090648,6.50388638766544,7.05982811874917
"ENSG00000205560",5.55434376513072,NA,NA,4.88619706907913,NA,NA,6.12405161211334,NA,NA,NA,NA,NA,8.67282342407673
"ENSG00000113966",NA,NA,NA,5.81994000817047,NA,NA,NA,NA,5.28628762334787,NA,6.02280030317932,5.67961286558407,NA
"ENSG00000107099",5.53024260891207,5.08510917812263,NA,NA,NA,NA,NA,NA,NA,NA,6.06055402994142,4.82557855843186,4.26539925007191
"ENSG00000116747",7.05953112541218,6.59635549338663,6.47881891871865,6.54776078171584,6.63294292066671,6.58998333126014,6.92712359545493,7.12838791916223,6.98603537528165,7.00163903782597,6.57547352197722,6.87902915974048,6.45267130085135
"ENSG00000144224",5.38074898889859,6.4051152404932,5.93610594933002,NA,6.67222956212678,NA,6.2569188361722,5.61745194116315,5.8018296986555,5.86548562895857,5.75414711648562,6.26379294821683,6.23482573881781
