,adrenal.gland,esophagus,testis,kidney,ovary,pancreas,prostate,liver,stomach,spleen,colon,lung
ENSG00000135744,7.23398547878021,7.611972571069,7.15008472590204,7.41966716382924,7.46293186374379,7.93051394970734,8.20092152669463,7.04109099965088,7.32272475737969,5.92373322941566,7.45731754673951,7.01902213877833
ENSG00000177674,NA,6.19511540710566,NA,6.56234959965113,NA,NA,NA,6.56172613484344,5.63528933328715,NA,NA,NA
ENSG00000172482,NA,NA,NA,6.9988979521292,NA,NA,NA,6.46975862687681,NA,NA,NA,8.62985935050392
ENSG00000113492,NA,NA,NA,7.62612502702948,NA,NA,NA,NA,NA,NA,NA,7.1975762806803
ENSG00000101444,7.74031530932998,7.95727019483114,7.84747283801931,8.31417454636263,7.90620261821015,7.98763947008849,7.96657103257247,7.79168158863362,7.9355854133022,7.97437043125846,7.89006470284224,7.75852099013217
ENSG00000168710,6.7420806724102,6.72200525892288,5.87395342940796,6.7931025313163,NA,7.00105412933222,7.23612107288822,6.034139615636,6.97672761619919,6.96950026700825,7.11058226830069,NA
ENSG00000158467,5.49283020567869,5.03546237488377,6.72057278655943,5.12385404697735,NA,5.65739679943512,NA,6.93410965567626,6.16462779925455,NA,6.3550521477055,NA
ENSG00000124942,6.97682208061687,7.78192240748374,7.20014782658802,6.39925563477118,7.36224493211701,7.0081795227921,7.88754816618864,6.90050995253127,7.87904342142638,6.57719442793145,7.91591610483103,6.23373251435802
ENSG00000185567,NA,6.44888202257603,NA,NA,NA,NA,5.89122029234951,5.86627327508311,5.14685592828119,NA,6.34969936898517,NA
ENSG00000100591,7.15097123206261,6.9830683631444,7.07682566079754,6.86857373075196,6.9883780973898,6.68037438100336,7.11036847783819,7.34544153214513,7.1575510052189,7.60710817315653,6.76323578812882,NA
ENSG00000145192,7.52716571813763,8.28667560588786,8.04172780308604,8.06529636030455,7.75016625613755,8.48552869380243,8.52564798885162,7.52648268065867,7.63921302059619,7.24577995946856,7.94825344162112,5.99484023911208
ENSG00000169877,NA,6.98298516269056,5.38503762691859,5.90372321950221,6.25838513632151,7.2163132282634,6.07107426981529,5.80887273616377,NA,7.29805793119009,7.07527635794917,6.3403364173329
ENSG00000186063,6.63844931999365,6.32055528607981,6.70727808249164,6.24130815828931,6.78420262759118,6.49695963516833,6.9053123593381,6.27982138595126,6.28236455244526,6.28155894060535,6.70654390366938,5.59749572932377
ENSG00000126878,NA,NA,5.62367303461723,7.27389472761726,NA,NA,NA,NA,NA,5.30596930571128,NA,NA
ENSG00000156709,7.69374453134028,6.28078778497155,7.13311681046266,8.27926776316991,6.16470611213635,6.87184577275943,6.60312145819295,7.01148755705234,7.35888010657855,6.26867899218902,7.19256015567785,8.3009836348537
ENSG00000042286,6.29863478312444,NA,5.46764405073865,NA,NA,NA,5.35257527206265,5.36808402001879,5.85819008725286,NA,5.38869880141557,NA
ENSG00000146416,NA,5.80420210717164,4.54809015843348,NA,NA,NA,NA,NA,NA,NA,NA,6.93868439991098
ENSG00000112297,NA,5.73970931055585,NA,NA,NA,NA,NA,5.50891879499281,4.73498028111379,4.88762129013057,NA,NA
ENSG00000176092,NA,5.51106584458843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164022,6.71336452060955,6.58226663293225,6.8561285446618,6.64236272685582,6.81056818703097,6.65295141876713,6.29070324798215,6.99195643095519,6.67945482400853,6.61091140246257,6.72863597733904,7.15138254708136
ENSG00000106305,6.56236424946311,5.52439857297237,6.30366957202678,6.16089340287436,6.22923094495631,6.45013636044851,6.11944115458875,6.35919827031551,6.1622073619597,6.36772372689142,6.06397975794438,6.24983541744527
ENSG00000110711,6.60239643919472,6.5096452683259,6.5669931328701,6.05963830636071,6.78138377567599,6.54992906032268,6.40611236550393,6.52329788584574,6.28478058335077,6.70031112927909,6.47665256066765,5.43374694021251
ENSG00000106992,7.69282049081701,7.85817122078657,7.61165693483374,7.4633158155115,8.27828864233756,7.95957568919881,7.9924456713803,7.59766640492515,7.35411411678802,7.8617479607341,7.97510247794474,7.24975792021417
ENSG00000004455,7.92995507604957,7.7220269378767,7.33058091816259,8.37655383600339,7.41462584957653,7.95678755943972,7.34813157101092,7.79936679210993,7.69145880458601,7.68183813844573,7.71491323745652,8.12109077657495
ENSG00000147853,7.98220336922477,7.4657886703943,6.84862705164701,7.81254908932016,7.42570395419177,7.44637083756355,7.60448327210838,7.27649714781518,7.40325593916316,7.03880351647286,7.62330380114488,7.59379110660415
ENSG00000162433,5.47638232583276,7.08366475202503,7.14302680427468,8.69656410719243,6.04616700814037,6.70598528986346,7.2938675782546,7.05429939054273,7.07150649182646,NA,7.0753895949759,7.91980698741799
ENSG00000131016,6.14705767102836,6.40636973256493,4.83493495412321,5.43640310248369,7.76911537858116,6.67431901605193,7.21513343742854,NA,5.61511213554765,5.05740746140547,7.01906788210369,NA
ENSG00000170776,NA,NA,NA,NA,NA,5.46296438494434,NA,4.82298534042836,4.87663608397405,5.30656282049284,NA,NA
ENSG00000241978,4.66749964871086,5.07993915506725,NA,NA,4.8386504031728,NA,5.41775304217273,NA,NA,NA,4.87020052447371,5.2930593479575
ENSG00000118507,6.28153331385738,NA,5.73963287881772,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000127914,4.00518051250378,NA,4.60845793443382,NA,NA,NA,NA,NA,4.54609743277021,5.39494778243394,3.31422813468248,NA
ENSG00000117448,8.65355016707978,7.58929761351874,7.75919170927892,8.33758195879479,8.05432328825933,8.27855571149078,7.86483845679344,7.76194129528706,7.9833581950982,8.13651852411715,7.91444248845314,8.72179888955932
ENSG00000085662,9.54714680074182,7.28826761785476,7.86927397756094,7.76906655719842,8.34553531204041,8.32979589092109,8.01046928965973,7.77416776039428,7.65819024682672,7.84638783092343,7.75610068676791,6.79518017358781
ENSG00000198074,7.0099180846659,7.59370405716711,NA,NA,NA,7.64916409370461,5.37967332419086,NA,8.70529422160397,NA,7.37342632792828,6.96185061680615
ENSG00000187134,6.61278385671974,7.32961214587111,7.42770389539567,7.06066843497325,6.90172383320854,7.71429447463372,7.55791470969788,7.10133772959417,5.19222837184271,NA,6.67384201454852,8.99361882978893
ENSG00000122787,6.651907672087,6.65976979154143,6.3293124833277,6.77197410169882,NA,7.12357598116494,6.46272127790449,5.86299201910259,7.13462587042885,NA,6.96103060522153,8.44757882573627
ENSG00000053371,7.90207907668237,7.39001208427266,7.6077438340543,8.21288191110808,7.87506254136285,7.84757343190507,7.76445739142426,7.27634543981703,7.62847821326687,7.5060342310132,7.57693749028898,7.93870819447858
ENSG00000162482,6.60941297068647,NA,NA,8.48781379687359,NA,7.26863904823224,NA,6.02406391995648,8.03026942894825,NA,6.72435737097085,8.83866794190799
ENSG00000142208,6.53789461798137,6.45012039964026,6.4961934034785,NA,6.60414125759079,5.61327804023392,6.59162503364254,5.91417249022634,5.90615994034363,NA,5.87312423370132,5.90643991930754
ENSG00000204673,6.25205163740652,6.15586900720798,6.06579188020572,NA,6.08248460228369,NA,NA,NA,5.94618100094939,NA,NA,NA
ENSG00000105221,5.45241517007587,6.02172709681467,6.01261544459576,NA,6.17010504015651,NA,5.92834168192534,5.70128114988792,6.15942452836503,5.64211609220026,NA,6.04521145541881
ENSG00000117020,NA,5.62270392999904,5.70175962303715,NA,6.22409061138257,NA,5.66887092731114,NA,5.03397865685802,NA,NA,NA
ENSG00000148218,8.14276477463872,6.90202078948332,7.17446825991236,8.01421273373606,7.48145308119348,7.58325821650688,7.16414278237858,7.15933535239971,6.95071887057495,7.5650568919655,7.25496511746936,8.42668799692922
ENSG00000163631,9.67701349824598,10.0623486365734,9.95502523831313,10.0105104295299,9.60816279588374,10.4870072413258,10.186722303152,9.52321194990112,9.61434328698426,9.54901018258132,9.9857880743536,9.31879780581235
ENSG00000170017,5.11314083686708,6.11602750847539,5.77313352945962,5.94166663668917,6.80827967897262,5.75091908272458,6.47204307831639,6.60359189759949,6.73746370676332,NA,6.26606531882353,6.86655247090372
ENSG00000161618,6.3253719693967,6.74056182674937,6.56166605204344,5.13329746964628,6.3426418939583,6.46503948887011,6.2731168633981,6.67355043188144,6.63427987920332,6.90507939464731,6.42225110483446,7.0097339872151
ENSG00000059573,6.55551764919277,6.6570592069191,6.55085510090932,5.27450865828481,5.75899322420328,5.17726124659371,5.94796095160936,6.70996586081854,7.15546817442765,6.19824509250464,6.82645461720703,6.61655948262545
ENSG00000165092,8.37870670352895,7.84688708312812,8.27378400093754,8.43328591477246,8.47571930406863,8.28505124919182,8.05012446740898,7.77386866946664,8.5892706664354,8.16262376379282,8.53399146888209,9.04305246892742
ENSG00000128918,NA,NA,5.16990826068556,6.69282212570896,6.27364765601521,NA,7.33010274890221,NA,NA,NA,5.7080278386093,6.0902198055626
ENSG00000184254,5.79865064544527,6.88289268241035,5.76661690939597,NA,NA,NA,7.15593118680604,7.75363862626448,5.90121022682442,NA,5.56143280865601,NA
ENSG00000137124,5.86140894316173,7.80563503935036,6.92396948651776,8.15370153564874,6.82618009338938,6.39600826156886,8.17891401986962,6.71361794207741,7.66670671172061,6.19659286252182,7.75899768396488,8.16481101435975
ENSG00000144908,7.0532321488405,5.48183566939464,NA,7.86174013358001,5.55546377916233,6.6288974289547,5.45979904000698,6.1567851251578,5.18979469392784,NA,6.31354920759538,8.63277284714164
ENSG00000136010,5.03646919891546,6.12424893251819,NA,NA,4.96897143594599,6.09790851942109,6.33434832303739,4.76250637635676,6.50123948389553,4.96078245162651,6.08853154192815,NA
ENSG00000111275,8.3656190022545,8.09340625796747,7.07934839086103,8.85456340046598,7.51212881843627,7.51190230797121,8.07098983422021,8.13519599685514,8.30175788826693,7.5154850534885,7.9796754771088,9.15256201658941
ENSG00000108602,NA,8.37272350393284,NA,NA,NA,NA,NA,NA,8.33240548100037,NA,5.54042691547775,NA
ENSG00000072210,7.83019717820287,7.16358384674093,7.3528968918293,7.67717136166836,6.59398433216523,6.07079604748092,7.06671500758978,7.13687281160965,7.37565353785287,7.07876882875376,6.78951636806579,7.89147385417326
ENSG00000006534,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.67923919123727,5.5499923495389,NA
ENSG00000159423,7.18554215485438,7.21674036407751,6.27373478630982,8.6935473927492,6.23885777581854,6.6741714641314,6.94937388405672,7.04473754261323,6.81701032247155,NA,6.8115874933943,8.73891767389078
ENSG00000112294,6.49937086711197,6.003701274561,6.74159256845327,7.47568926840335,6.36112779369841,6.17221215711346,6.05818923547039,6.22004528448705,6.67755382551654,6.3652609816814,6.38405981384882,7.9519940376716
ENSG00000119711,7.24573469345659,7.18193488518822,7.35441185031124,8.86518611781197,7.48054989894846,6.86212671271342,7.4880917871588,7.34463841031641,7.67378769419953,6.73814693113066,7.3345877294867,8.6464172239768
ENSG00000164904,7.98703133789712,7.62324856824687,7.41990031935312,8.34739190216787,7.83306029470011,6.95623548738861,7.67556003795993,7.43164476234803,7.55387580715067,7.09454639326669,7.34175436570482,8.42152625540152
ENSG00000118514,NA,NA,NA,7.31629714741264,NA,NA,NA,NA,NA,NA,NA,8.00678090175441
ENSG00000143149,8.10947730095874,7.93700374412619,7.76832223574376,8.08781353259592,7.91152497090969,7.60299823153824,7.83066135036404,7.3452085207033,7.61317868794789,7.79637392529539,7.65921792303979,8.20433184867828
ENSG00000149925,8.44910797242649,8.79450505966238,8.94398428510318,8.17543066633809,8.64994873577045,8.51923787935379,8.9974006109179,8.6493222465853,8.57159130656331,8.96691491668908,8.73625184021914,7.26640804115131
ENSG00000136872,NA,6.324390320986,5.68642933107851,9.38012829636169,NA,6.96460762715641,NA,7.54082931857181,6.44369628618695,NA,6.51288547607534,9.57091114823752
ENSG00000109107,7.23842249588548,7.0358993147309,6.81476418213319,6.43283877016797,7.58570131971783,7.12901244051758,7.87105492336626,7.18061734615917,7.13762410016152,7.39011430874517,7.15775981056262,6.22426135288708
ENSG00000033011,5.70797022396005,NA,5.83142409537121,NA,NA,6.09617135775655,5.39642715252739,5.8971441814983,5.75158260641874,5.72069740187284,6.19429233184391,NA
ENSG00000253710,5.63160609175171,NA,NA,NA,NA,NA,5.89541548571812,NA,6.24564008826023,6.1441427528124,NA,NA
ENSG00000101901,6.64159307899735,5.62240408757062,5.86044142044556,5.98484995780991,NA,NA,NA,NA,6.27287098385899,NA,5.74573183632314,6.44617584990829
ENSG00000172339,5.93734735031084,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.87390057671096,4.59876409841875
ENSG00000119523,6.51656181415528,6.01593163840871,6.6132438881297,NA,6.50454724710668,5.74779546704106,6.78443039415963,6.31366083719038,7.14203110110706,6.25886129793481,6.16692060110685,NA
ENSG00000214160,4.22344401980962,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.14385042309089,NA
ENSG00000120697,6.69219454736111,6.49778335900747,6.32319238483149,6.28934437498211,5.62866060316169,6.25297269301269,6.29805530887282,5.98379599695585,6.99454141151721,NA,6.45861685805093,7.11998975727553
ENSG00000160993,5.09436629833613,5.49579882085166,NA,NA,NA,NA,NA,NA,NA,NA,5.35556873778051,NA
ENSG00000161905,NA,NA,NA,NA,NA,NA,NA,NA,5.86371600978527,6.53431813208259,5.82571239189174,NA
ENSG00000179593,NA,6.82186017991646,NA,NA,NA,NA,NA,5.98841981617188,NA,NA,NA,NA
ENSG00000132965,5.52420132753592,NA,NA,6.37674780406463,6.83817733887877,NA,6.99077291766775,7.58002270449155,NA,NA,NA,NA
ENSG00000162551,7.00851500763145,NA,NA,5.47501317322103,NA,NA,NA,5.87395202828163,NA,NA,NA,5.68862181331964
ENSG00000183684,6.18232904061671,6.42256579006474,6.36996178099844,6.4829248059493,7.20047623638144,7.10248280070954,6.77558103753466,6.87469489002222,5.91981896856568,7.05132985421712,6.59217272517009,6.20065923753052
ENSG00000242110,NA,NA,NA,7.58630890321731,NA,NA,NA,NA,NA,NA,5.57360405819154,NA
ENSG00000106927,6.82700721010505,7.63956640545314,6.92664095035982,7.60246263774652,7.33128644937045,7.99733025243808,7.69545682462787,6.8019709788904,6.72871558808439,6.85873128570658,7.55249633377792,6.42897680808259
ENSG00000139344,5.97363577341741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.05170424866942
ENSG00000162066,5.42448961510732,5.6336284611342,5.85294120598155,6.3694880058546,5.75394386894113,6.18339599299976,5.99479185116804,6.03040795047211,5.70971150740934,6.78846840168527,6.19408032898062,NA
ENSG00000139211,NA,NA,5.51505385903774,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000116337,6.15350998930084,6.13085284106525,6.96732329333773,5.54830674494858,6.5383457269897,5.67382698123818,6.45975591887485,5.94233307238049,6.45671193172985,6.72597541032188,5.94977971586789,6.508918318462
ENSG00000133805,6.11240389271787,5.36728698120448,5.17673042967383,NA,5.05525238497822,4.98848715377682,NA,4.79377934350524,5.45320302325642,6.10167111033943,NA,NA
ENSG00000145020,6.566048397516,NA,NA,6.79510534472302,5.79971412892543,5.98946411423259,5.68482693050492,NA,6.14363672356072,NA,5.67040343701688,6.07633620790158
ENSG00000153107,4.38167451769644,NA,4.81837899517884,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000176248,4.65329936398699,NA,4.79446233323904,NA,4.92913257885639,NA,NA,NA,NA,NA,NA,NA
ENSG00000053900,4.73717673419059,NA,5.26673908790036,NA,4.73873437425152,NA,NA,NA,5.73381292910494,4.96090516463498,NA,5.72676290315181
ENSG00000089053,NA,NA,4.83659002809247,NA,NA,NA,NA,5.55340429802044,5.49271487055374,NA,NA,NA
ENSG00000214274,6.73378288667396,5.94773889004062,6.04376628920632,7.18006860215144,6.8658527201383,6.47316401415149,7.23539156055217,NA,NA,NA,4.92265335629359,6.59782620955103
ENSG00000029534,4.93149346713851,6.1866829546222,NA,5.3723134544207,NA,6.4835494341927,NA,5.91920180434661,4.80478667668996,6.40098653278485,6.62211828316967,5.05556959338123
ENSG00000145362,5.81428755964299,5.03112182885402,5.9070597627761,5.97614530566132,6.186699952219,5.30516698390544,4.77624738899934,4.96395808062107,4.30100287469708,5.45732897075205,5.905790333995,NA
ENSG00000151150,NA,5.4479458234147,NA,6.58633882567026,5.84867293753609,4.63429616805187,5.51377861251984,5.46779071293862,5.43649956617732,4.40298621125725,5.29496272212082,NA
ENSG00000185722,6.68480946805524,6.56687870324632,6.67231087419662,6.62671162581263,6.52701377281324,6.27758827188278,6.56915426224532,6.51482933497927,6.77065957541001,6.5965198644672,6.61061527858728,6.76023498937383
ENSG00000106524,5.47304880508854,5.72014769518086,5.47605460756149,NA,5.76695766834573,NA,5.69648314135428,NA,6.13987230390864,NA,5.89160995200024,NA
ENSG00000076513,NA,5.67897920807963,NA,NA,NA,5.54276520950147,6.18813509049219,5.24508185784224,5.54642475445467,NA,NA,NA
ENSG00000152766,NA,5.95844153051262,NA,NA,5.11384935291689,NA,NA,6.42943190046785,6.03913865199692,6.19010135218978,NA,NA
ENSG00000206560,4.95787534644373,4.7084969692474,6.07679984297618,5.42960995901957,5.32840444769729,5.83882375078511,NA,5.48332754600497,5.57906275068319,5.18148566963367,5.39404208985863,6.06113337883559
ENSG00000065413,5.5727670802565,5.30393154266342,NA,4.76930223457873,5.60922516655736,5.97304394512204,5.00708291326267,5.86877816887921,5.8732673228006,6.63273974378266,5.96719713908785,5.38082448898425
ENSG00000064999,4.73049157242121,4.5006259778592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000175311,NA,NA,NA,5.91637450175185,NA,NA,NA,NA,4.89706169441769,NA,5.23767412019933,NA
ENSG00000131620,NA,NA,NA,NA,NA,NA,NA,NA,5.08164189736043,NA,NA,5.20865577839477
ENSG00000177119,5.19343072372685,5.52258373097627,5.61579638935143,4.87510145010559,6.19611562485257,5.2138001273516,6.72178428912911,5.70204475980732,NA,4.78422412786643,5.97954517573311,NA
ENSG00000140350,7.76012078526457,7.68578366029879,7.91439398528105,7.78936905049514,8.16988234787294,8.07868763859597,7.637983703174,7.34905014851912,7.6185119054982,8.02665904260248,7.66969471008001,7.60894937009108
ENSG00000136938,7.59793639364174,7.54878245902526,7.66385470729591,7.33683853099858,7.86863846013364,7.92827270696514,7.30055118932002,7.60538803699153,7.4346650647036,7.81805820591701,7.55426370426774,7.23541800605408
ENSG00000143401,7.34086036206488,7.30253843292163,7.04518478088185,7.06804864037946,7.61095507148078,7.67945200248135,7.00055278724398,7.33056562677847,6.85738633258678,7.32058828396689,7.24083333437968,6.24059392748034
ENSG00000166825,5.89552199140455,6.51591012553433,5.35301992336468,8.50161381280173,NA,6.70071881973782,5.69056743167306,6.18209023637429,6.32879201174563,5.73704041043577,6.95200705041115,7.573143745074
ENSG00000169604,5.63975534985959,NA,5.72987750540948,NA,5.9706310046673,NA,5.93379010090283,NA,NA,NA,NA,NA
ENSG00000163297,NA,NA,NA,NA,5.0407730868662,NA,6.34218589183559,NA,NA,NA,5.71770063195448,NA
ENSG00000135046,8.02052701227456,8.9793444350785,8.73644494801376,7.81203335289153,8.43809493390719,8.63047787240738,8.38234600949163,8.67339233192969,8.25178917012109,8.56298049265131,8.38354605848697,7.56418123407496
ENSG00000122359,7.08482641669743,8.00544309212373,7.36936983919198,7.30853867072475,7.64775287880781,7.56729095809176,8.08334185099262,7.53899332522589,7.97649977962043,7.90284122188166,7.87276331644826,6.77727753041174
ENSG00000104537,NA,NA,5.44483195029445,6.41929369054359,NA,NA,NA,NA,NA,NA,6.36499187073661,NA
ENSG00000182718,NA,NA,NA,NA,NA,NA,NA,NA,5.66405541371634,NA,NA,8.19870662575912
