,adrenal.gland,esophagus,testis,kidney,ovary,pancreas,prostate,liver,colon,heart,lung
ENSG00000162924,NA,NA,NA,NA,NA,NA,NA,NA,5.17678141049703,NA,NA
ENSG00000173039,6.14242075421956,5.30834180528636,6.58372354523964,NA,5.96110909464742,5.8336632222011,6.6176563368842,NA,6.22189115849709,NA,NA
ENSG00000102032,6.32430303748683,NA,5.15149470117299,7.18655377560079,NA,NA,NA,NA,5.83950452047643,NA,5.72333318622902
ENSG00000135597,NA,NA,NA,NA,5.69703399959498,NA,NA,NA,5.72485974388024,NA,NA
ENSG00000157916,7.11885969540959,6.72951694317953,6.75018166683581,6.69202750316826,7.33263369376038,NA,6.93476537071125,8.30585475017905,6.78606270321931,6.12587199704306,6.36611918582792
ENSG00000104918,NA,NA,NA,6.36602071223836,NA,NA,6.20592553350615,7.14122787366753,NA,6.87478389020121,6.37412737442769
ENSG00000042445,6.94478361289748,NA,NA,5.77561927369795,5.94992020178339,6.07375129158603,5.59667223063263,7.31822128195062,6.19638067506111,NA,6.5047420506323
ENSG00000076043,6.78980626110842,7.53334013938807,7.03698634499477,6.73378688966214,6.84109944798202,6.47629404013621,7.32559865255597,NA,6.24505311961358,7.02287430010749,6.64286362433817
ENSG00000049541,NA,NA,5.56117211656454,NA,6.5907306182265,NA,NA,NA,5.78952118488876,NA,NA
ENSG00000133119,5.51200361049393,NA,5.90786171214611,NA,6.03418229270027,NA,5.39689565561555,NA,5.85707243491896,NA,NA
ENSG00000163918,NA,NA,NA,NA,6.04057727695811,NA,NA,NA,NA,NA,NA
ENSG00000111445,NA,NA,NA,NA,6.13014879703714,NA,NA,NA,NA,NA,NA
ENSG00000175449,NA,NA,NA,NA,5.85451218571718,NA,NA,NA,NA,NA,NA
ENSG00000135002,NA,NA,NA,NA,5.68008673796028,NA,NA,NA,NA,NA,NA
ENSG00000163933,5.89013586705391,NA,NA,NA,4.63593795773914,NA,NA,NA,5.68155558444744,NA,NA
ENSG00000131378,5.91926119000117,NA,5.98224583930255,5.336721738557,5.29960579836886,5.86399531541317,6.10301879403255,NA,6.12532669336013,6.06670656579064,6.61948070830349
ENSG00000102760,NA,NA,NA,NA,NA,NA,5.81772806909977,NA,NA,5.77840895802707,6.57422860154819
ENSG00000130988,7.50639678353046,NA,6.95173262048693,7.03606099882307,NA,6.8299076000028,6.74194774075179,7.68156437530238,NA,NA,6.23895301244869
ENSG00000148908,NA,NA,5.37970401233134,NA,NA,NA,6.30619127393667,NA,7.00146071525734,NA,NA
ENSG00000186326,NA,NA,5.60249986444773,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000112077,NA,NA,NA,NA,NA,NA,NA,5.98481938758809,NA,NA,5.48973054339723
ENSG00000144468,NA,NA,NA,NA,NA,NA,NA,NA,5.44210786225819,NA,NA
ENSG00000106615,6.80735234243894,NA,6.27468880581141,6.84898405026567,6.5003131594915,6.52711497552503,6.6575360400664,6.83498036316379,6.8410824647586,6.2367577458659,5.99997474744371
ENSG00000067560,7.77553763478096,NA,7.86881786063014,NA,NA,7.98196476862396,NA,7.82651570366699,7.84229168030074,NA,8.12522015768025
ENSG00000143878,6.16298237058543,NA,6.07363910700929,6.19413907154654,NA,NA,6.40775518035908,6.16252589815947,NA,NA,6.41050201942828
ENSG00000155366,6.29545713807256,NA,6.68582638007238,7.24777635493728,7.64936793805987,5.78348350974685,6.90624394485607,6.78678742321435,7.22652598807256,6.19658776993851,6.82922501351956
ENSG00000177105,6.63147420914836,6.5866195751619,6.81977384395899,6.34541005874403,6.77771871647973,6.86494899208165,7.34208927952817,6.46001295402653,7.00274892972335,6.52843470950052,7.13582332990443
ENSG00000140983,6.4493549587028,NA,5.79580389543427,6.28194731066277,6.51489160015202,6.2562918309425,6.08161724295819,6.2340704898565,5.93467122968656,6.86356487027841,6.11002093524321
ENSG00000177963,NA,5.87378474740867,5.62536274740724,NA,5.9090327383511,NA,6.01198625530659,NA,6.39815917044764,NA,NA
ENSG00000164327,4.48476947771617,NA,NA,NA,5.22212408427877,NA,NA,NA,NA,5.37797905134868,NA
ENSG00000188026,NA,NA,5.70322227547456,NA,NA,NA,NA,NA,NA,5.35459931959855,NA
ENSG00000135249,5.39565832233413,NA,NA,NA,5.99161827484008,NA,NA,NA,NA,NA,NA
ENSG00000137275,5.11571033801238,NA,NA,NA,NA,NA,NA,NA,6.00883022352002,NA,NA
ENSG00000176623,6.77841898277181,6.2598593234429,5.88364705754865,6.84204568904294,6.39532931112504,6.11026804490205,6.21669531526863,6.39469475709145,6.49398227762854,7.33738756365904,6.99327509977863
ENSG00000115841,7.33941168713168,NA,5.27973495375476,6.23109429439616,5.84274325597477,NA,5.66567627818106,6.28939962589753,5.61044139560823,NA,5.80501833699926
ENSG00000137824,6.22932340789618,NA,5.35093006837202,NA,6.11429607372675,5.82055730009652,5.82925729498084,6.86523857834127,6.3654790087456,NA,6.46552630416205
ENSG00000155906,NA,NA,NA,6.58507270370923,NA,NA,NA,5.57456961738816,5.00897251069583,NA,NA
ENSG00000129538,NA,NA,NA,NA,6.75666290339053,NA,NA,NA,7.34388396819754,NA,NA
ENSG00000169385,NA,NA,NA,NA,NA,NA,6.47508933480285,6.5400185306352,8.13714956413872,NA,6.22957948411401
ENSG00000169397,NA,NA,NA,NA,NA,NA,6.96991666463151,6.32284427245273,7.87195215816087,NA,7.02046893179307
ENSG00000258818,6.53374664544215,NA,6.43866911805491,6.34761236813837,5.96170862263956,6.81488699130009,7.35113097778324,NA,5.89102239541605,6.62902125138969,6.33997739402958
ENSG00000169413,NA,NA,NA,7.1905333312002,NA,NA,NA,NA,NA,NA,NA
ENSG00000104889,NA,NA,5.63161560852468,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000172922,NA,NA,5.78098975150452,NA,NA,NA,5.69055404711912,NA,NA,NA,6.01349354331624
ENSG00000135828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000026297,NA,5.79117721433426,NA,6.71398571884094,5.74542055432543,NA,5.58975728826682,6.17220137835408,6.55386066925071,NA,5.76895849158645
ENSG00000124226,4.88953699834468,NA,5.73649553271481,NA,6.62518051388676,NA,5.40715543500402,NA,5.73513618244029,NA,NA
ENSG00000164068,NA,NA,4.59537018410329,NA,5.67531541476218,NA,NA,NA,NA,NA,NA
ENSG00000070423,NA,NA,NA,NA,NA,NA,NA,NA,6.39959577248699,NA,NA
ENSG00000013561,NA,NA,NA,NA,5.72165586199319,NA,NA,NA,5.89269098510448,6.17801115024562,NA
ENSG00000120925,6.42701520590799,6.61595498649666,6.42855599902614,6.45276489784848,6.26578690285963,6.02183563157401,6.45980402195215,6.53134944107269,6.41809280733241,6.20289983791812,7.05863023423146
ENSG00000168894,5.65466737346841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000138942,6.05705720863742,NA,6.12628924941973,6.04337209058195,6.26934185707668,NA,5.79774962447914,NA,5.81834628832337,NA,NA
ENSG00000155827,5.39250349968175,NA,5.80166693319619,NA,5.10910151357447,NA,NA,5.46100566997267,5.29682773772843,NA,5.1958186941996
ENSG00000173821,4.75983397775493,NA,4.29257124553969,NA,NA,NA,NA,4.75065136329038,4.73133147141659,NA,NA
ENSG00000092098,5.19506899646859,NA,NA,NA,4.94016464404086,NA,6.18346017003092,NA,NA,NA,5.33767800879453
ENSG00000103549,5.50976687277839,NA,5.59943438559815,5.98854146693176,5.91693366380226,5.83397545214122,NA,NA,NA,NA,5.67987676709197
ENSG00000023191,7.64979228232384,8.06235865642414,8.04631376286182,7.73014228689531,7.88298668958298,7.39451702602655,7.93690662221187,7.1117647461005,8.2125865434762,8.07662239566034,7.60867849720845
ENSG00000101654,5.19013552087703,NA,NA,NA,5.44264738187342,NA,NA,NA,5.28797117909056,NA,NA
ENSG00000176393,7.07968762761134,7.20588893957613,7.35917910523492,7.22289324947755,7.63003318665276,7.70813410477401,7.57800325499513,7.09351359355973,7.2762309930049,7.16413939187662,6.9948182797644
ENSG00000067900,5.27861643366783,NA,6.32457000631452,NA,6.06298913612343,6.55628781117651,7.03607730672204,5.62354294987261,6.4794684202728,NA,6.41123776441488
ENSG00000134318,5.8049976278802,NA,6.78301028447236,NA,6.2470143074251,6.23142967275153,6.59118633265459,6.02321321773333,6.67595904797244,NA,6.48781519492264
ENSG00000125995,NA,NA,NA,7.12686059935759,NA,6.18616953001468,7.03454542842969,7.45890623372428,7.24339783994236,8.43212198215545,NA
ENSG00000102218,NA,6.0576099394565,5.53370913882203,5.53744065150791,5.9046259741561,NA,NA,NA,5.87890895947148,NA,6.23874689474141
ENSG00000132383,6.27721943489444,6.38950299095932,6.83933636937322,5.79302520073457,6.88181066764962,6.86664105064505,6.03228236422608,NA,6.66499575793669,6.4438653593576,5.89821860197739
ENSG00000117748,6.78293820193443,NA,7.19338311370534,6.86162303312559,5.65328571798063,7.01272313105884,6.97781485884619,NA,6.12768609766322,NA,7.13878974099576
ENSG00000106399,NA,NA,7.314389285027,7.09543935295784,7.3289880632572,NA,7.32693055343486,NA,6.77835778933784,6.32028884064089,7.32859005703558
ENSG00000005175,5.63084467902134,NA,5.41014907135203,NA,6.17465627036094,NA,NA,NA,5.18411637314516,NA,NA
ENSG00000197713,NA,6.79551984911554,6.12034418763239,NA,6.4407334674782,NA,6.85501008530062,NA,NA,NA,6.21142632859874
ENSG00000153574,NA,NA,NA,5.95137150076908,NA,5.63813388442514,NA,NA,5.76669459882889,NA,NA
ENSG00000147403,8.12877394454985,NA,8.21464262666209,8.04130463038959,7.57832157144875,NA,7.89366129441857,7.97889798708089,7.29990909247854,NA,NA
ENSG00000198755,7.66748097098499,7.1858440321892,7.87136367837758,7.79171563435755,7.66368491486957,8.10396768185433,7.66075409874894,8.10013697267622,7.98897319438117,7.34414674016455,8.08025745716254
ENSG00000142676,9.53596270732817,8.6692550347,9.34612131631946,9.03891580350733,8.60893662721273,9.16026616161732,8.278030000615,8.31272634556447,7.31781447881501,7.17750859148339,8.01721176368445
ENSG00000197958,7.78763047497018,NA,7.97481870762306,8.03579084237798,7.79726581990189,8.25596383871945,8.00890734041338,8.362608055547,7.77054583965498,7.63279245440385,8.05351111193375
ENSG00000167526,7.91185511674715,NA,7.98317787733966,7.71956270107642,7.86632191451945,8.27697185487036,7.82315537247621,8.21107876928411,7.67182472648399,7.77733813628932,8.20125648044324
ENSG00000142541,7.40275988990023,6.66127917199375,7.73677811555156,7.34708923029014,7.35448683896628,7.81422514348082,7.48478613624361,7.8526354814494,7.531937842743,6.8650692475589,7.69093382273877
ENSG00000188846,7.75230971456803,NA,7.73732509711528,7.80228376707419,7.40751831785524,7.95900954758619,7.60722126960065,8.1435439105238,7.39810867696056,7.38723406335192,8.12421781368307
ENSG00000174748,7.51638992368814,NA,7.90764733395242,7.55648415823491,7.5796948928021,8.21595033015435,7.66684170314346,7.84588858211873,7.38289846620485,7.09669994336306,7.7923268503725
ENSG00000063177,7.60630610954686,NA,7.90339755043512,7.75192859253259,7.82912836617218,8.3796457142674,7.66835036404392,8.15638375158125,7.36162417735954,6.83290141069274,7.8667507394415
ENSG00000105640,7.50953853355243,NA,7.71762942571831,7.57820340792815,7.49442050242856,8.01089822860814,7.33666168167289,7.81674043378549,7.05926303511778,7.23399700882955,7.90418556507076
ENSG00000108298,7.62109315525896,6.84186554144751,7.87714003387442,7.37037835865017,7.54784327889812,8.2145449034792,7.5825617616409,8.04318914924649,7.33322732142338,7.13393140635672,7.77510204154686
ENSG00000122026,7.57473714612604,NA,7.65705980481105,7.6668822297771,7.54323080340327,7.80926099391138,7.51920672011558,7.76563488825871,7.64738135019225,6.95638050270538,7.99462961329571
ENSG00000116251,7.61588695344355,NA,7.94601229216006,8.23686446412128,7.84307682973447,8.73353328743934,7.93874953769521,8.19489743088865,7.51419670730133,7.40580364122864,7.83000682197894
ENSG00000125691,7.64586419943835,NA,7.64747253020738,7.66740850705473,7.44686544137757,8.09095642326159,7.82595821740559,8.12624562507282,7.65588753563113,7.42101875737428,7.40368874927775
ENSG00000198242,7.46128838186665,NA,7.82415615029763,7.8263561719085,7.56169496458015,8.32181239564978,7.55809410568456,8.09000035628101,6.90047878623563,7.31164808383877,7.94853476452858
ENSG00000114391,7.55053408659951,NA,7.87434507243423,7.82233991971974,7.62304894650027,8.18589972202967,7.59748815211991,8.01519114474428,7.56808915907264,7.24377349568727,7.97963893859914
ENSG00000037241,6.37573675213585,NA,6.65110067030172,6.67107469868887,6.74347937535651,6.74467560053754,6.30130160187234,6.42827602310006,6.2672127721166,6.15317503201998,6.68561670940549
ENSG00000131469,7.92812433334702,NA,8.18225307771867,7.98246307553039,7.82793113074444,8.24516696135651,7.90817154894981,8.3343460213535,7.17353299328254,7.47046410830451,8.07835529281549
ENSG00000166441,7.57871941526262,NA,7.83353979549667,7.65712622226216,7.36915778633347,8.09200585516163,7.52263413117939,8.26414933884549,6.84102783423122,7.06562356114858,7.89445213588607
ENSG00000108107,7.50018156686907,NA,7.66869693938542,7.69511759324819,7.55765713789014,8.1510733510606,7.57970503805785,8.11956419499619,7.69288277088589,7.36157681464835,7.7135312943755
ENSG00000162244,7.04151111295932,NA,7.64126946595001,7.01225719658754,7.24785394733559,7.71488120976092,7.30254928624275,7.79701727595942,7.70632512137741,6.73014022663467,7.13719583205388
ENSG00000100316,7.74807943981176,NA,8.0686109329886,7.33895050768054,7.12532047450753,7.83536907357899,7.59089676162198,7.82679521099731,7.63841495208328,6.64096721498893,7.77976941029396
ENSG00000156482,7.67984563593646,NA,7.75763266842291,7.78232339058407,7.57676333852552,8.37041673394869,7.75305599100483,8.2216908998226,7.82425411075949,7.5039298335821,7.76494742501422
ENSG00000071082,7.97927514759102,NA,7.70800250322563,7.88296348426676,7.61889387361543,8.4252427549999,7.55225340495503,8.09966873060185,7.25583654867505,7.70048637161448,7.79891642671883
ENSG00000144713,7.2951711067901,NA,7.40327813564409,7.4030927892744,7.38064455967659,7.98564889490369,7.2628140900769,8.24815412493689,7.07554713414426,6.423006021162,7.53029351766675
ENSG00000109475,7.36116099519503,NA,7.72937053521064,7.4194087315737,7.2415722259436,8.05031872250593,7.4439029989762,7.6785704833722,7.19315470307375,7.25311714022827,7.38745394450568
ENSG00000136942,7.69460519893357,NA,7.80725677480311,7.68456886699195,7.57219032769629,8.35418433697625,7.65185540440156,8.210963416635,8.06535172034221,7.49291860236527,6.93667585543337
ENSG00000182899,7.50163428730853,NA,7.43873926171685,7.76551605295365,7.14408830024299,8.31301142588701,7.17634942980543,8.06917127748005,6.88509841619845,7.15616231400388,7.49415383553126
ENSG00000130255,7.6414741105041,NA,7.75206069718246,7.40235751664111,7.55073998291147,8.4059557796158,7.72296659377067,7.95706983950695,7.70632512137741,7.12576901451515,7.42229731652136
ENSG00000165502,7.16268386587789,NA,NA,7.21229027296925,6.2869262054428,NA,7.18661558603158,NA,NA,NA,6.8342135396809
ENSG00000197756,7.41308172370883,NA,7.26929850667063,7.55195196874178,6.77389049830072,7.80200546336283,7.27256022558836,7.83234791015092,7.78416741624534,7.31233006679278,7.44082281777286
ENSG00000172809,7.6447044026855,NA,6.5779591608194,7.83768955454936,6.6238015568852,8.09705922308322,7.29044571507693,8.61228860853286,NA,7.8562512638495,7.61104315202529
ENSG00000174444,7.78239378467897,NA,7.97559365102516,7.52181031424242,7.47143524734293,8.11167003062705,7.45195477266953,7.82969940330454,6.9236931587956,7.54146140963209,7.68680037894087
ENSG00000122406,7.73154041802652,NA,7.793160416135,7.69178889074603,6.12478335556517,7.98658336758013,7.77609231622355,8.00598887078952,7.19368055683937,7.09907944451722,7.92728425842846
ENSG00000089009,7.79466228717581,NA,7.93534758572414,7.41367328455209,7.40228517877211,8.40189496009737,7.25100624168611,7.93013980361961,7.79588201546067,6.7685188857887,7.58051717550568
ENSG00000147604,8.06201759885711,7.18975302801605,7.97086132158493,7.84532625563822,7.78204680604351,8.29712976628706,7.7460200540007,8.18122498489,7.76328835013697,7.94068482454028,8.18688116756837
ENSG00000161016,7.74111218740097,NA,7.65208882654579,7.68855472547939,7.68476620387101,8.04266528998148,7.68277057536918,8.14300460561622,7.21243170098168,7.89402386008428,8.03873434529023
ENSG00000163682,7.20698769475641,6.43074979591315,7.5924015183446,7.6299239394097,7.53137622409939,7.57106912560829,7.56618513581105,7.64737815795204,7.64243247926801,7.02378704905435,7.94269009715315
ENSG00000089157,NA,5.75726842940503,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000137818,NA,7.65161257037255,8.05547048773492,7.97288629644853,7.88513589475869,NA,8.52396376546715,8.40529537459442,7.00175011071027,6.93939482694931,NA
ENSG00000177600,5.87420340891901,NA,7.81856164799107,7.18681470295868,7.63029027750008,8.08085090349904,7.89912908450928,8.1300349562198,8.06739490176426,6.6960442332374,6.50848628368852
ENSG00000163902,7.96871171011788,7.52125686587401,7.86131499951973,7.54545395153697,8.0994522148317,8.66341920583703,7.82273095476616,8.31768021732677,7.56195177321112,7.83421342879384,7.94467059659403
ENSG00000118705,8.90326367005041,8.49343539328314,8.67335985978025,8.00421605830212,8.13392538733997,8.83098270588778,8.0413595315998,8.65255190949543,7.36989307639616,7.18601882063174,7.81354836301834
ENSG00000164967,NA,NA,NA,NA,NA,NA,NA,5.48698558853929,NA,NA,NA
ENSG00000148688,NA,NA,NA,NA,5.72160685838446,NA,NA,NA,NA,NA,NA
ENSG00000124787,5.79121329428985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000141425,5.80802857146849,NA,5.77368889105402,5.90655511300011,NA,NA,6.51427359421079,NA,6.19193875879301,NA,NA
ENSG00000101413,5.86358454780063,NA,7.68293804469855,6.60205420172466,6.60168666997877,5.89474264645249,NA,NA,6.67324741194816,NA,6.82996087218449
ENSG00000163125,NA,NA,4.57872201800115,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000124614,7.75374387892137,NA,NA,7.97772167696761,NA,6.32624458294488,6.11921804780588,NA,NA,6.38817320064787,NA
ENSG00000142534,7.45324187301948,NA,7.73397951994854,7.81913259823308,7.47856880969817,8.00822478409382,7.54585136118667,8.29069094339533,7.74723666634841,7.27354917631562,7.83469107378247
ENSG00000112306,7.70559005475634,8.40740419805371,7.97644856169867,7.89528687094408,7.7804020728606,8.39706142564782,7.89444369591555,8.30523172555791,8.04629021166806,7.70866291029266,7.74423288428265
ENSG00000110700,7.86702530779516,NA,7.88061496832839,7.94237312072483,7.76406968153383,8.44375208352707,7.78858109019943,8.35133928038734,7.20893306915607,7.62457518599141,8.01661419971978
ENSG00000164587,8.01224651998507,NA,8.24899544792689,8.17535936758054,8.03428368742558,8.65611626735774,7.97669286989453,8.43681505990811,7.94887331216072,7.97000791580827,8.07670519137933
ENSG00000115268,7.52734629260332,NA,8.15455508060851,7.7878587406997,7.77225813764675,7.60811718997506,7.6317247923513,8.17848070275289,7.34311092181144,7.30391529861301,7.5477746661487
ENSG00000134419,10.1457840375139,10.4922681297711,9.954751306613,9.59780710969119,9.23519290220461,9.28051524871568,8.61740725232669,8.69903505981703,8.0564498398514,7.5036537934617,7.57320894559674
ENSG00000105193,7.81437413550319,7.1906257428331,7.78017570350254,7.82509959109566,7.67263575762858,8.56341009064534,7.65616734252072,8.244934976945,7.42935094095447,7.37097922505364,7.62134192004003
ENSG00000105372,7.5434471800817,NA,7.79928840108961,7.95035281392506,7.59920900583072,8.49855166631382,7.58979877608515,7.92197738690549,7.59424032579381,7.48378667102714,7.58457868908619
ENSG00000140988,7.5907638374914,NA,7.68085451703237,7.31615908818336,6.8540066777516,7.99983805026617,7.58709379021096,7.79927712176736,7.31764798863821,7.19615006129241,7.90825279861792
ENSG00000008988,7.72466901490395,NA,7.88650806592705,7.873721450404,7.63911983438197,8.56659906501156,7.75508803106089,8.29440603662505,8.34491256087234,7.76601077136047,7.74791195079816
ENSG00000171858,6.38304299930574,NA,NA,7.2506694028573,5.18741679506385,7.68909582533335,7.07255989668148,7.68328420139739,7.5350619444707,6.94741456738725,6.93516369902566
ENSG00000186468,7.23205539077659,NA,7.48167860168014,7.65942516198435,7.4183166985326,7.74287215135978,7.35396073451167,7.80969800016641,7.4480447779541,7.33608859199813,7.41162323113331
ENSG00000138326,7.80241109192721,NA,7.43063328155738,7.70476030280838,7.37045225668647,7.81652367356705,7.7243991557356,7.91992063843792,7.45096072128355,7.00932946269427,7.56175513756663
ENSG00000118181,7.49584948522602,NA,7.96126015581767,7.86030270143619,7.50905486128128,8.43601810324911,7.79549494969279,8.35698077913965,7.93388518940731,7.23800564307771,7.75465899674642
ENSG00000177954,7.75844254030017,NA,7.15376496906533,7.00829266700561,7.19029942978744,NA,7.5432038475982,8.2671282998434,6.44928083646163,6.10596107891576,7.72412545367021
ENSG00000185088,7.00749173329534,NA,5.99029721150436,6.62702449003905,6.15111257910525,7.76903688260553,6.64056161784824,7.24560506710156,7.84048115066141,7.35039316806211,6.66916345136701
