,adrenal.gland,esophagus,testis,kidney,ovary,pancreas,prostate,liver,stomach,spleen
ENSG00000106066,6.05933617738929,6.01140337720383,NA,6.59220084566743,5.87523795898273,6.97560082978094,5.75169947823632,6.94406486152317,5.61573754323471,7.51043742452963
ENSG00000121898,NA,NA,NA,NA,4.2029288776092,NA,4.62171182023647,NA,NA,NA
ENSG00000203710,NA,NA,3.50949749167575,4.74762460436072,NA,5.36298523844581,NA,NA,4.65712231940334,5.23994217235345
ENSG00000117322,NA,NA,NA,NA,NA,5.58958849286605,NA,NA,4.76935089156521,4.7925331235174
ENSG00000166426,NA,5.90584374164572,NA,6.25689381657741,NA,NA,5.7507971964373,NA,NA,7.31275774253956
ENSG00000143320,5.66078012790725,8.13743772771807,NA,NA,NA,NA,6.59797364008161,7.2266398109889,NA,NA
ENSG00000169372,5.82573112036763,6.42315521637695,6.21874540704981,NA,6.02700274168917,6.2229849390038,6.55087773430254,5.39554832614063,5.79486887029774,5.61497255936346
ENSG00000095321,7.03116599966066,5.85793243481012,6.05280359057806,7.35694998552808,6.11635635840477,6.52637670030017,6.10234773546214,6.26176301164157,6.25869958979903,6.19556900746075
ENSG00000113851,NA,NA,NA,NA,NA,NA,4.99409323126203,NA,NA,5.00165737779475
ENSG00000143162,7.81199033588139,NA,5.83528963188667,6.02919681176201,6.82410683858375,6.65506979709747,6.56448598542245,6.54283466539936,6.45203477240108,7.54000152404262
ENSG00000163703,NA,5.62955018842525,5.86584076124701,NA,NA,NA,6.22975039442161,NA,NA,NA
ENSG00000184164,NA,NA,NA,NA,NA,6.15443330656428,NA,5.72516313696325,6.33347070700963,NA
ENSG00000213145,6.88107637521197,6.74000516320648,5.77663082876856,7.42826988694649,7.56947590499084,7.912617927753,7.5734263286352,7.03407920449148,6.16905252383612,7.18149698440359
ENSG00000182809,7.45865295465797,7.52216399865651,6.60062459288202,7.32813010336205,7.24601297547329,7.05565430889913,8.37227630801467,6.88703723191173,7.18493976769439,6.76246031974906
ENSG00000096006,NA,6.31790042384127,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000167193,8.53160152405815,8.13334932329616,8.08881311759958,7.68469212283262,7.85583437071841,7.66922598273045,7.45334765607126,7.02289808032036,6.88925075821624,6.79357367141675
ENSG00000099942,6.79829837195138,6.68382069197788,6.85016864129617,NA,7.35221870227192,6.89164436392365,6.9103946566377,6.76419348739834,6.75416044031298,6.69093215757429
ENSG00000176390,5.69962963075933,6.13921635420731,NA,NA,5.7256816742989,5.78485890283106,5.32361955287633,6.11495461253645,6.30710739763982,6.52526998871748
ENSG00000072832,NA,NA,5.49635481787173,NA,5.70324972233591,NA,NA,NA,5.22440240871888,NA
ENSG00000101343,NA,NA,NA,NA,5.50827268422064,NA,NA,NA,4.7984593811894,5.08929191485822
ENSG00000058453,NA,NA,6.28938978495518,6.44969917709451,5.8002823595463,6.12859162158349,6.30736030436689,6.09485034228603,6.56325845084708,5.62586836975742
ENSG00000132693,6.39586783123399,5.93686116570744,NA,6.99647450991433,NA,7.03671037260869,6.28572494148413,5.95277629198133,7.42039510399189,6.98082924824544
ENSG00000095713,NA,NA,5.94303111355661,NA,NA,NA,5.18141947565887,NA,NA,NA
ENSG00000170275,5.62599114870134,NA,5.83326789075797,NA,5.39010118642958,NA,NA,5.36067087861128,NA,5.59994966586267
ENSG00000165475,7.11687328632725,6.79929538089481,6.57937732527506,8.40663093708372,7.14521111854818,7.44358547599074,7.33190519440063,6.68467653569834,7.04033388942478,7.12060204865156
ENSG00000103316,NA,5.56234304840226,6.86327332988095,8.01002483896574,NA,NA,6.92896894717264,5.87312295955075,5.55855020423489,NA
ENSG00000116791,7.95568294082417,7.34101854893678,7.24929910568056,8.72659928514941,7.71300289112266,7.96738408571856,7.9912912402299,7.68613201493684,7.46970519491704,7.54468619642129
ENSG00000205758,6.33457437175493,5.75947543629876,6.40500732979544,NA,6.1039339532309,NA,6.63934924082049,5.85889890492696,6.05727910717092,6.60365813233862
ENSG00000062485,8.76387703149565,8.12790014674458,7.89599921728286,8.42566641449576,7.83933948201186,8.44770754533103,8.32101975773224,7.90789203717127,8.07082043804331,8.12084220597123
ENSG00000172346,5.78946084162646,NA,6.75884257863534,NA,6.15419531317702,NA,NA,NA,NA,NA
ENSG00000009307,6.3107357840545,6.98147458202268,6.62355009298611,5.3689919862718,6.30505522320449,5.86987180250115,6.47054298297678,5.87975400392678,6.6067629443154,5.79481523219769
ENSG00000124207,7.04261488458852,7.33896465160269,7.43617743766658,6.50625174515044,7.22791873093884,6.80818605486867,7.2130918701174,6.89117541046667,7.21445704323055,6.50665184232046
ENSG00000182578,NA,4.8185286892884,NA,NA,NA,5.62138172826018,5.47865698416298,NA,NA,5.96843259874046
ENSG00000103653,6.18329832107581,6.91371285348325,6.04048883103973,5.53840953861015,6.48635868416432,6.90414480519037,6.68501275505958,6.86980003795641,6.90741086921213,7.66443409486826
ENSG00000113712,5.89599128710638,6.21573384363185,6.15142916228683,5.52357662965932,6.0185635045603,NA,NA,6.33224206794275,NA,NA
ENSG00000070770,6.63375115995311,5.86686473743585,6.94778289463219,NA,6.17592977207028,NA,6.18481435847264,6.39358334629143,6.24234190967234,6.50341789748242
ENSG00000173546,4.34135537486371,6.58442697278572,4.97217382945042,4.7132282407097,4.11278877028393,4.64452192331239,6.60564178575201,5.60807159035811,6.22651795174675,3.71016497395813
ENSG00000159176,7.76574304142104,8.87941765105068,7.83936754430711,7.37608913672752,8.17654445374259,7.82547404091629,9.24307180937344,7.23683048476587,7.81314512761634,7.58104174932754
ENSG00000175183,6.71966268301805,7.18704933011308,5.90236504038984,7.03454610359416,6.76227034525734,6.82217562990769,7.33400390794548,6.68845303325059,6.68341450269586,7.03472120009369
ENSG00000129170,NA,NA,NA,NA,NA,NA,6.85900561736004,NA,NA,NA
ENSG00000170373,NA,NA,NA,NA,6.21108881903238,NA,7.74200708670611,NA,NA,NA
ENSG00000170369,NA,NA,NA,NA,NA,NA,6.34080648352262,NA,NA,NA
ENSG00000101439,6.71650416377322,6.72054190718969,6.66461674949056,7.31194744580637,6.6060117804372,6.60717910196116,7.21041665368467,5.8878323914765,6.23976497617536,6.14181565539519
ENSG00000101441,NA,NA,NA,NA,NA,NA,7.98194791073232,NA,NA,NA
ENSG00000170367,NA,NA,NA,NA,NA,NA,6.00470661570186,NA,NA,NA
ENSG00000121552,6.308713776639,8.56171935320742,5.21922925920293,NA,6.76635682602092,7.41130655101483,6.53934586269238,6.97128766772016,NA,6.96826205309448
ENSG00000160213,8.79576882372332,9.07650605644823,7.73217291764607,8.20556221100436,8.42081238699391,8.71128504007839,8.59859960513939,8.66130078720698,6.06060272566493,8.14015388532768
ENSG00000101138,NA,5.8960121264747,NA,NA,5.82799107868044,NA,NA,6.1377544100013,5.52469274164094,5.39980267811887
ENSG00000101811,5.56748513419138,NA,6.0069460436912,NA,NA,NA,NA,NA,NA,NA
ENSG00000176102,5.74803289413014,5.59566811181245,5.96973600224515,5.24714049001065,5.58223771395327,NA,NA,6.11894988534904,6.25727203177986,5.81392629028595
ENSG00000150527,5.46158855777154,5.39739614321583,5.52001739617346,NA,NA,NA,4.80656118742067,5.11391032244839,6.09701475772553,NA
ENSG00000159692,6.98888878839237,6.69368496067135,6.8453607185553,6.33996214882642,7.22193323970899,6.99744126696721,7.05636357535512,6.69494917398268,7.09169727150136,7.15861576091823
ENSG00000175029,5.94173994854702,5.64200963687834,NA,NA,6.36621965728818,NA,6.17478147802851,NA,5.98790721653329,5.99106479180935
ENSG00000117151,6.36653501876237,NA,4.87718955577858,6.41309886757394,NA,5.81686314655551,NA,5.91021717180419,5.98102148467132,6.18591137588836
ENSG00000060069,4.73886772563579,5.1563750995101,NA,NA,NA,NA,4.14893102364959,4.5455700523855,4.71984667763913,NA
ENSG00000144579,5.02259331402146,NA,5.26604933078887,NA,NA,NA,NA,NA,5.36960221891289,NA
ENSG00000150281,NA,5.77918012784905,5.64684323727972,NA,NA,NA,6.72698062931095,NA,NA,NA
ENSG00000116761,5.57714698482753,NA,5.2574484910866,6.79870057025283,NA,NA,NA,5.92410989568614,5.88556281988062,NA
ENSG00000164932,NA,6.13440141815379,NA,NA,NA,6.96895292643605,6.4248088259007,5.99397190073178,NA,NA
ENSG00000134030,NA,NA,5.32661356262523,NA,NA,NA,NA,NA,NA,NA
ENSG00000044115,7.06654953876193,7.26862112073048,7.04714620292195,7.24707537839405,7.18462943663519,6.92574684851161,6.95067785837572,7.32900114924783,7.73941515315082,7.13701359511704
ENSG00000066032,6.07839881157773,NA,7.69852737117908,6.23942889682625,5.86768281850748,5.82795730710847,6.05520659120602,6.02505244975297,6.34753802211228,6.25674556414103
ENSG00000119326,5.85904818535689,4.84188565247658,6.91868257722704,NA,5.89003291765933,NA,5.28849303513306,NA,5.51830522772004,NA
ENSG00000168036,6.70257699996383,6.92715648896834,7.18527547133736,6.42985443616808,6.62848194416148,6.30529631936779,6.12931066906041,7.1320377140694,7.41242415339927,6.39585358208958
ENSG00000178585,NA,6.43603620826713,5.585878149575,NA,NA,NA,6.0489094861143,5.1644761976712,NA,NA
ENSG00000132792,NA,5.12251147009236,5.36380013358553,NA,6.37572522296599,5.22240981998366,NA,5.49453385198507,5.99176731056178,NA
ENSG00000198561,6.35133239962638,6.52358027958077,7.04350982763735,6.35273300784772,6.3652405093869,5.90480802642568,5.53552928904362,6.69743089646921,7.3310979637589,5.63491088930565
ENSG00000171793,5.89327894435185,7.04003523793906,5.70725428683544,5.67315804958996,4.82178930172729,NA,7.29378759425227,6.32926991247313,6.42024502500257,6.28036525281848
ENSG00000047230,6.24318692413147,NA,5.4104659813587,NA,6.06423892590976,5.69810732787526,5.93631690422186,5.0822228458665,6.40519508478942,5.68084199679823
ENSG00000198730,4.7288567851575,5.09592855743262,5.5269680284772,NA,5.19104169666037,4.59397235107708,NA,NA,5.24336841691468,6.23590837751874
ENSG00000064601,7.60629535768743,6.40451310632089,6.97453270690748,7.52188528833762,5.7840923623851,6.70662610547203,5.69331478178631,6.99924286620373,6.36400013363399,6.99665310617332
ENSG00000164733,7.46167857010014,7.6228382860477,7.29743294075399,8.10748186415838,7.2494948723257,7.50621922514611,6.87322833098319,8.25429191131656,7.20297526862659,7.84530886064962
ENSG00000109861,6.70862482617473,6.71703149362109,7.04177812183287,7.46961381496367,6.56928057280041,7.19741530645519,6.22618197727725,7.38198393949502,6.74778212226767,7.38836500653494
ENSG00000117984,9.12914184579228,8.03481710836134,7.69436203950572,8.290302246028,7.85006404524538,8.87676489573685,7.72244231009796,8.48514072605276,8.06312543726789,8.4432458171232
ENSG00000196188,NA,NA,NA,NA,NA,NA,NA,7.50695242128205,8.67055553964475,NA
ENSG00000174080,5.84611433988491,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000100448,5.2591875829428,6.7913864743953,NA,NA,NA,7.50984719733554,6.16521605765736,7.51273175389802,6.47197635431134,6.5255773701521
ENSG00000103811,7.19915157120509,7.00667952933225,6.06673850689064,7.58733495729047,6.56946702816059,7.62135405826037,5.77970759132084,7.40388656117027,7.03073765902469,6.77795530140643
ENSG00000135047,6.78142504168075,5.96385511639027,NA,7.51322251417325,6.69540991430734,NA,6.01368601210642,7.33125360777192,NA,NA
ENSG00000163131,6.42798892437255,6.59236547626236,NA,6.76208557033655,6.44685372588761,7.43372430046497,NA,7.32116114713895,6.67329210461798,7.58328263166038
ENSG00000101160,7.02452671438715,7.05554394616598,6.90070292606328,7.52985264598469,7.00831202459889,7.54688989104925,6.69898603604034,7.46894802640777,7.08107152999139,7.39313663564382
ENSG00000085733,6.78457022368524,6.78318096150172,6.766025475952,6.66481486310069,7.02585590479318,6.32139084733579,6.26371979502625,6.42979737252486,6.63796130090969,6.53822592195714
ENSG00000107611,NA,NA,NA,7.7648813395655,NA,NA,NA,NA,NA,NA
ENSG00000055130,6.39788789020704,6.53736270795944,6.64855610445388,5.58254929473966,6.47294298964891,5.7282915572161,6.28401169522508,6.17005540667481,6.35044828276572,6.49882942260726
ENSG00000108094,6.22814360759774,6.6478711715878,6.64670424747746,NA,6.36750763091718,5.82039451538702,6.5824460979562,6.71268673856721,6.87397715762163,6.60609005782713
ENSG00000036257,6.47765655454693,6.65255473501176,6.95051943521751,NA,6.58754930773534,6.34088174296404,6.45544444810525,6.4955060644897,6.94919450650617,6.96663852043027
ENSG00000139842,6.32489949705231,6.05527359476326,6.37130798302895,NA,5.55663868028567,5.9700948600539,5.72001337690017,5.90572328141044,6.6529979947264,6.02919715612038
ENSG00000158290,6.0006509536296,6.52003946720825,6.97528354507576,NA,6.24297383969882,5.4215831193869,6.11022787390423,6.24447473945837,6.11768399275222,6.44487126867222
ENSG00000166266,6.55127917441698,6.43611956213369,6.71315726375387,5.83283917439814,6.52894872660283,6.20591005036446,6.45732337723928,5.97237683107533,6.40233199928074,6.41120835482865
ENSG00000044090,NA,NA,6.12366560891464,NA,4.59520446575616,NA,NA,4.2778755106088,NA,4.35802301622749
ENSG00000112514,7.59849504227359,6.76184405200202,7.23881250670816,7.36095110445749,7.57300335974197,7.02770701296986,7.92351215697632,7.23888655594565,NA,6.97841972609468
ENSG00000119929,5.55670042168979,NA,5.05315815010193,NA,5.74518529641077,5.71849091324233,5.43601672053497,5.27796623117772,5.22193195141451,6.48879755404653
ENSG00000153015,NA,4.88033266609932,NA,NA,5.40942675703919,6.00102307352984,NA,NA,NA,NA
ENSG00000095485,4.5346732557742,5.26757802808544,NA,NA,5.2464240622694,6.23113437329292,NA,5.3729185260674,5.46051232719987,5.64053408457941
ENSG00000154832,NA,NA,5.12120184982743,NA,4.88803400695238,NA,NA,NA,NA,NA
ENSG00000008283,5.3981310562167,5.54560191388613,NA,NA,NA,NA,5.67660119885169,6.65678686521453,5.53739067685181,NA
ENSG00000114395,6.03084250282492,NA,NA,NA,NA,5.76908010846261,NA,NA,6.30113474038145,NA
ENSG00000166347,7.90772299497804,6.73160304442615,7.52587696243975,8.66965298719674,7.90949117108455,7.36067154414761,7.6075455117838,8.10978358847193,7.39637560548965,6.90328382719049
ENSG00000103018,7.81823909385352,6.92361743841323,7.06286345860931,7.31278785337412,7.26856129161226,6.86235947739776,7.46051578176613,7.17724479478162,6.90686383434455,7.07528807816147
ENSG00000159348,6.28941056088599,6.88221661537051,6.79896390744191,7.84042888226545,7.13473475805802,6.877317785031,7.46133168106737,7.31426305926874,7.16171534053281,6.71082891488177
ENSG00000166394,5.84386164456257,6.21344351185101,7.01141090541984,NA,7.25328012061537,6.60101756801463,7.52085466395743,5.94653002975994,6.1264683244461,NA
ENSG00000100243,8.04610478724604,7.67759205741272,8.30148399384752,8.08024357377122,8.19530655764014,7.71913206895606,8.34921808986091,7.93723413410178,7.58404646073767,7.61387454212439
ENSG00000051523,6.03414697710605,6.00878040861014,NA,5.45195980671481,NA,6.8992110716244,NA,6.59519958111082,5.26500763620535,6.60324324846219
ENSG00000165168,5.40330930382687,6.00571509049081,NA,NA,5.68301962020214,6.46848312795355,5.20404758025038,7.00989947211234,5.24077695702241,6.64714968443979
ENSG00000071967,NA,5.91827479050778,NA,NA,6.56055249965259,5.98036043575238,6.32984274941202,6.02997213100157,5.35835631303318,NA
ENSG00000179091,6.468701711894,6.88302897304059,6.33475781204947,7.41465110888598,6.59710776802157,6.36418750780646,6.97298066922276,7.21808251526802,6.37557178717753,NA
ENSG00000172115,8.42291798076766,7.96365726576441,7.38955380564528,8.56878429411642,7.57639757027363,8.07253532180611,8.13441333866395,8.02394675351869,7.05294545789605,7.62750698913144
ENSG00000055163,5.48756256025638,5.06369510875925,6.39523371268537,6.66266939385278,5.08322279155322,5.58007757525636,5.42322396987699,5.93350746117009,6.0090595873704,6.3505366574778
ENSG00000161544,6.75493668129053,6.84554558502905,4.68800024531479,6.10602463459204,7.10211507934257,7.53709048703234,6.8765062906389,6.2336610467866,6.79513947849891,NA
ENSG00000140459,8.88835362626073,NA,7.77348099878638,NA,5.31180718319078,NA,NA,NA,NA,NA
ENSG00000148795,8.81599590402104,NA,6.68487955297524,6.92645273185457,NA,NA,NA,NA,NA,NA
ENSG00000140505,NA,NA,NA,5.84864672118916,NA,NA,NA,NA,NA,NA
ENSG00000119004,6.5714642539956,5.8298258680266,6.12717433222264,5.83131536225137,6.07462588331075,6.06630269110734,6.51372657575289,NA,6.56598885611013,5.79411530101006
ENSG00000135929,6.95090495211469,5.80146597967778,6.17501895404029,6.88791108636647,5.67617238469025,5.68668899635664,5.80764484395522,6.59852218769067,5.24363491184952,5.06690849729565
ENSG00000108242,NA,NA,NA,NA,NA,NA,NA,NA,5.57121559968634,NA
ENSG00000130649,NA,NA,NA,NA,NA,NA,NA,5.79508611632107,NA,NA
ENSG00000167600,NA,5.8451557919002,NA,NA,NA,NA,NA,5.60340889655548,7.44281879854381,5.85188669511111
ENSG00000155016,NA,NA,5.09717005206812,NA,NA,NA,5.72230119084996,NA,NA,NA
ENSG00000106258,6.00851500763145,NA,NA,NA,NA,NA,NA,NA,6.19719833397084,NA
ENSG00000187048,NA,NA,NA,7.63618099322964,NA,NA,NA,NA,NA,NA
ENSG00000171903,NA,NA,NA,NA,NA,NA,NA,NA,6.32830765791872,NA
ENSG00000186204,NA,NA,NA,NA,NA,NA,NA,NA,6.10041943561569,NA
ENSG00000186529,NA,NA,NA,NA,NA,NA,NA,NA,4.67358156826528,NA
ENSG00000145476,5.03850094307667,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000001630,7.34208695990458,6.38720897687331,6.97131885404524,6.4481035573256,NA,NA,5.87319509373663,5.48042377897664,6.51960980809995,NA
ENSG00000172817,NA,5.83958757558584,NA,NA,NA,NA,NA,NA,NA,5.8946804856735
ENSG00000120306,6.74958173486556,NA,NA,6.83169681682586,NA,NA,6.09698064766135,6.23194996893668,NA,NA
ENSG00000108669,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2942139412749
ENSG00000008256,4.87023413436509,NA,NA,NA,NA,NA,5.45244216930047,NA,NA,NA
ENSG00000180902,5.72202482530794,NA,NA,6.53034472597541,NA,NA,NA,NA,5.14108868325414,5.73265069681309
ENSG00000100592,NA,NA,4.20091887372527,NA,NA,NA,5.51094177134267,NA,4.40346815292258,NA
ENSG00000146122,4.85683156261533,NA,4.88133967515756,NA,NA,NA,NA,NA,5.12523193630027,4.72786314429637
ENSG00000153071,6.10964603109097,5.80811697665108,5.32755665633331,7.45325790439532,5.56895186131522,6.58830646380739,NA,5.74562167290701,5.39507614298982,5.80091392772067
ENSG00000129562,6.36453223492796,6.85618550016301,6.51063994663512,7.33554954258941,7.41585916865598,7.22258312876999,7.52487593789036,7.55298466095619,NA,7.26982478168499
ENSG00000173402,6.34791518650169,7.01075466742603,7.14461423984318,6.16499984864617,6.32657542397703,6.44308518470158,7.24772712514418,5.86329696126537,6.62227386397125,6.32521346111585
ENSG00000149476,7.39218675328706,6.92662477254063,7.15409521618994,8.2952840862107,6.84280194426027,7.041816109584,6.66467874472611,6.96621599855057,7.06560270306156,6.7769494841744
